sessionId,userId,behaviorPayload,completedAt,createdAt,isBot,mlScore,status
303d63a6-5dce-456b-a8bd-78a944ab58bd,4bf4aec0-e7d3-4376-bc39-9281e938043d,"{""interaction"":{""M"":{""interaction_rate"":{""N"":""0.000028162403191739028""},""click_count"":{""N"":""1""},""focus_changes"":{""N"":""2""},""mouse_keyboard_ratio"":{""N"":""4.444444444444445""},""scroll_count"":{""N"":""0""}}},""mouse"":{""M"":{""mean_speed"":{""N"":""0.33814720193763004""},""direction_changes"":{""N"":""3""},""speed_std"":{""N"":""0.43684940609839773""},""total_distance"":{""N"":""439.17208532371825""},""total_moves"":{""N"":""80""},""max_speed"":{""N"":""2.2040367006422055""},""movement_entropy"":{""N"":""5.25741812302699""},""normalized_distance"":{""N"":""0.3886478631183347""},""pause_count"":{""N"":""3""}}},""keyboard"":{""M"":{""interval_std_ms"":{""N"":""187.30318851815068""},""backspace_ratio"":{""N"":""0""},""max_interval_ms"":{""N"":""750""},""mean_interval_ms"":{""N"":""118.47058823529412""},""paste_detected"":{""BOOL"":false},""total_keystrokes"":{""N"":""18""},""min_interval_ms"":{""N"":""3.999999999985448""}}},""environment"":{""M"":{""viewport_height"":{""N"":""494""},""device_pixel_ratio"":{""N"":""1""},""viewport_width"":{""N"":""1130""},""timezone_offset"":{""N"":""300""}}},""timing"":{""M"":{""session_duration_ms"":{""N"":""106525""},""time_to_first_action_ms"":{""N"":""1119""},""idle_time_ratio"":{""N"":""0.9728983806618164""}}}}",1.77673E+12,1.77673E+12,FALSE,0.01,completed
98e1d73b-a555-4ff6-8d07-a81b3fe25bc6,d994767c-fa29-4257-a40f-5db7dbd7c08b,"{""interaction"":{""M"":{""interaction_rate"":{""N"":""0.0005663027227804327""},""click_count"":{""N"":""3""},""focus_changes"":{""N"":""2""},""mouse_keyboard_ratio"":{""N"":""1.92""},""scroll_count"":{""N"":""0""}}},""mouse"":{""M"":{""mean_speed"":{""N"":""0.9814584897873607""},""direction_changes"":{""N"":""1""},""speed_std"":{""N"":""1.525436876579823""},""total_distance"":{""N"":""698.9712740414817""},""total_moves"":{""N"":""48""},""max_speed"":{""N"":""8.200254610035364""},""movement_entropy"":{""N"":""4.42813062212842""},""normalized_distance"":{""N"":""0.45505942320408965""},""pause_count"":{""N"":""1""}}},""keyboard"":{""M"":{""interval_std_ms"":{""N"":""230.59885021810646""},""backspace_ratio"":{""N"":""0""},""max_interval_ms"":{""N"":""1287.800000011921""},""mean_interval_ms"":{""N"":""278.98333333432674""},""paste_detected"":{""BOOL"":false},""total_keystrokes"":{""N"":""25""},""min_interval_ms"":{""N"":""109.19999998807907""}}},""environment"":{""M"":{""viewport_height"":{""N"":""826""},""device_pixel_ratio"":{""N"":""1.25""},""viewport_width"":{""N"":""1536""},""timezone_offset"":{""N"":""300""}}},""timing"":{""M"":{""session_duration_ms"":{""N"":""8829.200000047684""},""time_to_first_action_ms"":{""N"":""832.3000000119209""},""idle_time_ratio"":{""N"":""0.49118832962543546""}}}}",1.77672E+12,1.77672E+12,FALSE,0.01,completed
18137ccd-5b68-4d79-b4dc-3109dcf3e6d5,b5a1aaaf-96be-4842-b8b4-1e18e58382c0,"{""interaction"":{""M"":{""interaction_rate"":{""N"":""0.00003711470298958932""},""click_count"":{""N"":""2""},""focus_changes"":{""N"":""2""},""mouse_keyboard_ratio"":{""N"":""9""},""scroll_count"":{""N"":""0""}}},""mouse"":{""M"":{""mean_speed"":{""N"":""0.583416781032577""},""direction_changes"":{""N"":""3""},""speed_std"":{""N"":""1.3621069190185233""},""total_distance"":{""N"":""1826.126074431489""},""total_moves"":{""N"":""99""},""max_speed"":{""N"":""9.026436866228002""},""movement_entropy"":{""N"":""4.600542591984598""},""normalized_distance"":{""N"":""1.808045618248999""},""pause_count"":{""N"":""4""}}},""keyboard"":{""M"":{""interval_std_ms"":{""N"":""96.12933995404317""},""backspace_ratio"":{""N"":""0""},""max_interval_ms"":{""N"":""299""},""mean_interval_ms"":{""N"":""126.5""},""paste_detected"":{""BOOL"":false},""total_keystrokes"":{""N"":""11""},""min_interval_ms"":{""N"":""7""}}},""environment"":{""M"":{""viewport_height"":{""N"":""731""},""device_pixel_ratio"":{""N"":""1""},""viewport_width"":{""N"":""1010""},""timezone_offset"":{""N"":""300""}}},""timing"":{""M"":{""session_duration_ms"":{""N"":""107774.00000000001""},""time_to_first_action_ms"":{""N"":""14""},""idle_time_ratio"":{""N"":""0.9631079852283481""}}}}",1.77673E+12,1.77673E+12,FALSE,0.01,completed
9f119e0d-d52c-4a80-a958-1f32254216a6,a2d4efe6-ab00-4493-80d5-0a1a443c61c0,"{""interaction"":{""M"":{""interaction_rate"":{""N"":""0.00001872612419165564""},""click_count"":{""N"":""1""},""focus_changes"":{""N"":""2""},""mouse_keyboard_ratio"":{""N"":""0""},""scroll_count"":{""N"":""0""}}},""mouse"":{""M"":{""mean_speed"":{""N"":""0""},""direction_changes"":{""N"":""0""},""speed_std"":{""N"":""0""},""total_distance"":{""N"":""0""},""total_moves"":{""N"":""0""},""max_speed"":{""N"":""0""},""movement_entropy"":{""N"":""0""},""normalized_distance"":{""N"":""0""},""pause_count"":{""N"":""0""}}},""keyboard"":{""M"":{""interval_std_ms"":{""N"":""165.14446537636206""},""backspace_ratio"":{""N"":""0""},""max_interval_ms"":{""N"":""675""},""mean_interval_ms"":{""N"":""117.5""},""paste_detected"":{""BOOL"":false},""total_keystrokes"":{""N"":""19""},""min_interval_ms"":{""N"":""6""}}},""environment"":{""M"":{""viewport_height"":{""N"":""803""},""device_pixel_ratio"":{""N"":""1""},""viewport_width"":{""N"":""1698""},""timezone_offset"":{""N"":""300""}}},""timing"":{""M"":{""session_duration_ms"":{""N"":""160204""},""time_to_first_action_ms"":{""N"":""278""},""idle_time_ratio"":{""N"":""0.9912486579610996""}}}}",1.77673E+12,1.77673E+12,FALSE,0.01,completed
1d54cdb4-b9f5-4808-9cf2-cb8291ae3ee5,454f4d3e-8b8b-46de-8d84-3e08b02ac03a,"{""interaction"":{""M"":{""interaction_rate"":{""N"":""0.00004575193301917005""},""click_count"":{""N"":""2""},""focus_changes"":{""N"":""2""},""mouse_keyboard_ratio"":{""N"":""1.575""},""scroll_count"":{""N"":""0""}}},""mouse"":{""M"":{""mean_speed"":{""N"":""0.36208070600486375""},""direction_changes"":{""N"":""0""},""speed_std"":{""N"":""0.5995275219240432""},""total_distance"":{""N"":""431.3132211489825""},""total_moves"":{""N"":""63""},""max_speed"":{""N"":""4.333333333333333""},""movement_entropy"":{""N"":""4.887409060725955""},""normalized_distance"":{""N"":""0.29341035452311737""},""pause_count"":{""N"":""2""}}},""keyboard"":{""M"":{""interval_std_ms"":{""N"":""11844.52476310913""},""backspace_ratio"":{""N"":""0.275""},""max_interval_ms"":{""N"":""75164""},""mean_interval_ms"":{""N"":""2165.5384615384614""},""paste_detected"":{""BOOL"":false},""total_keystrokes"":{""N"":""40""},""min_interval_ms"":{""N"":""35.00000000001455""}}},""environment"":{""M"":{""viewport_height"":{""N"":""840""},""device_pixel_ratio"":{""N"":""2""},""viewport_width"":{""N"":""1470""},""timezone_offset"":{""N"":""300""}}},""timing"":{""M"":{""session_duration_ms"":{""N"":""87428.00000000001""},""time_to_first_action_ms"":{""N"":""1876""},""idle_time_ratio"":{""N"":""0.9316351740861052""}}}}",1.77665E+12,1.77665E+12,FALSE,0.01,completed
9fda2fc0-56df-4641-aec6-8bedf5941d3d,d0f670dd-80f3-4710-a433-99d77d68449e,"{""interaction"":{""M"":{""interaction_rate"":{""N"":""0.0004989397530248223""},""click_count"":{""N"":""2""},""focus_changes"":{""N"":""2""},""mouse_keyboard_ratio"":{""N"":""0.14285714285714285""},""scroll_count"":{""N"":""0""}}},""mouse"":{""M"":{""mean_speed"":{""N"":""3.4892716413238007""},""direction_changes"":{""N"":""0""},""speed_std"":{""N"":""1.9584632092575358""},""total_distance"":{""N"":""120.0669067450113""},""total_moves"":{""N"":""3""},""max_speed"":{""N"":""5.4477348505813366""},""movement_entropy"":{""N"":""0.7589958932261868""},""normalized_distance"":{""N"":""0.158190917977617""},""pause_count"":{""N"":""0""}}},""keyboard"":{""M"":{""interval_std_ms"":{""N"":""335.775998846925""},""backspace_ratio"":{""N"":""0.047619047619047616""},""max_interval_ms"":{""N"":""1613.699999988079""},""mean_interval_ms"":{""N"":""304.85999999940395""},""paste_detected"":{""BOOL"":false},""total_keystrokes"":{""N"":""21""},""min_interval_ms"":{""N"":""80.39999997615814""}}},""environment"":{""M"":{""viewport_height"":{""N"":""690""},""device_pixel_ratio"":{""N"":""1.25""},""viewport_width"":{""N"":""759""},""timezone_offset"":{""N"":""300""}}},""timing"":{""M"":{""session_duration_ms"":{""N"":""8017""},""time_to_first_action_ms"":{""N"":""13.699999988079071""},""idle_time_ratio"":{""N"":""0.754197330684217""}}}}",1.77673E+12,1.77673E+12,FALSE,0.01,completed
765038e3-e32f-45ad-b2cd-1b47aded9451,86b9ff46-c994-4216-9177-e2c6bffc686d,"{""interaction"":{""M"":{""interaction_rate"":{""N"":""0.00045674196818652085""},""click_count"":{""N"":""2""},""focus_changes"":{""N"":""3""},""mouse_keyboard_ratio"":{""N"":""2.8518518518518516""},""scroll_count"":{""N"":""0""}}},""mouse"":{""M"":{""mean_speed"":{""N"":""1.805789425857073""},""direction_changes"":{""N"":""2""},""speed_std"":{""N"":""9.850816720847606""},""total_distance"":{""N"":""745.7767273373853""},""total_moves"":{""N"":""77""},""max_speed"":{""N"":""86.83317338436964""},""movement_entropy"":{""N"":""2.9488429682987842""},""normalized_distance"":{""N"":""0.5463565768039452""},""pause_count"":{""N"":""2""}}},""keyboard"":{""M"":{""interval_std_ms"":{""N"":""151.65555867449157""},""backspace_ratio"":{""N"":""0""},""max_interval_ms"":{""N"":""784""},""mean_interval_ms"":{""N"":""272.6192307655628""},""paste_detected"":{""BOOL"":false},""total_keystrokes"":{""N"":""27""},""min_interval_ms"":{""N"":""15.799999952316284""}}},""environment"":{""M"":{""viewport_height"":{""N"":""825""},""device_pixel_ratio"":{""N"":""1""},""viewport_width"":{""N"":""1365""},""timezone_offset"":{""N"":""300""}}},""timing"":{""M"":{""session_duration_ms"":{""N"":""10947.100000143051""},""time_to_first_action_ms"":{""N"":""327""},""idle_time_ratio"":{""N"":""0.47463711850878043""}}}}",1.77657E+12,1.77657E+12,FALSE,0.01,completed
10f4ee69-aa0b-416e-b564-c85275dec5e8,5b17da8f-40de-4fc5-a989-d7894730e2d4,"{""interaction"":{""M"":{""interaction_rate"":{""N"":""0.00043780153580778717""},""click_count"":{""N"":""2""},""focus_changes"":{""N"":""3""},""mouse_keyboard_ratio"":{""N"":""4.3""},""scroll_count"":{""N"":""0""}}},""mouse"":{""M"":{""mean_speed"":{""N"":""0.8752021356067271""},""direction_changes"":{""N"":""3""},""speed_std"":{""N"":""0.9462758431751476""},""total_distance"":{""N"":""1095.4207244602837""},""total_moves"":{""N"":""86""},""max_speed"":{""N"":""4.070614993715441""},""movement_entropy"":{""N"":""5.6388602728772295""},""normalized_distance"":{""N"":""0.8025060252456291""},""pause_count"":{""N"":""3""}}},""keyboard"":{""M"":{""interval_std_ms"":{""N"":""339.1916711104471""},""backspace_ratio"":{""N"":""0""},""max_interval_ms"":{""N"":""1375.9000000000233""},""mean_interval_ms"":{""N"":""421.1157894736848""},""paste_detected"":{""BOOL"":false},""total_keystrokes"":{""N"":""20""},""min_interval_ms"":{""N"":""139.5""}}},""environment"":{""M"":{""viewport_height"":{""N"":""825""},""device_pixel_ratio"":{""N"":""1""},""viewport_width"":{""N"":""1365""},""timezone_offset"":{""N"":""300""}}},""timing"":{""M"":{""session_duration_ms"":{""N"":""11420.700000000012""},""time_to_first_action_ms"":{""N"":""12.299999999988358""},""idle_time_ratio"":{""N"":""0.7030041941387113""}}}}",1.77673E+12,1.77673E+12,FALSE,0.01,completed
86fba272-c8ae-42ae-8582-11612638c037,454f4d3e-8b8b-46de-8d84-3e08b02ac03a,"{""interaction"":{""M"":{""interaction_rate"":{""N"":""0.0005502820195350117""},""click_count"":{""N"":""2""},""focus_changes"":{""N"":""2""},""mouse_keyboard_ratio"":{""N"":""3.55""},""scroll_count"":{""N"":""0""}}},""mouse"":{""M"":{""mean_speed"":{""N"":""0.47517715090684437""},""direction_changes"":{""N"":""1""},""speed_std"":{""N"":""0.5138779647086608""},""total_distance"":{""N"":""507.44771805831624""},""total_moves"":{""N"":""71""},""max_speed"":{""N"":""2.42321528518188""},""movement_entropy"":{""N"":""5.364161742835596""},""normalized_distance"":{""N"":""0.3452025292913716""},""pause_count"":{""N"":""2""}}},""keyboard"":{""M"":{""interval_std_ms"":{""N"":""185.09311873724027""},""backspace_ratio"":{""N"":""0""},""max_interval_ms"":{""N"":""800""},""mean_interval_ms"":{""N"":""234.89473684210526""},""paste_detected"":{""BOOL"":false},""total_keystrokes"":{""N"":""20""},""min_interval_ms"":{""N"":""75""}}},""environment"":{""M"":{""viewport_height"":{""N"":""840""},""device_pixel_ratio"":{""N"":""2""},""viewport_width"":{""N"":""1470""},""timezone_offset"":{""N"":""300""}}},""timing"":{""M"":{""session_duration_ms"":{""N"":""7269.000000000001""},""time_to_first_action_ms"":{""N"":""740""},""idle_time_ratio"":{""N"":""0.4077589764754436""}}}}",1.77665E+12,1.77665E+12,FALSE,0.01,completed
fcbdf94d-10cf-433f-8638-4550c7d210ce,d87f7b5f-1fb8-4894-92df-0d6c2af28051,"{""interaction"":{""M"":{""interaction_rate"":{""N"":""0.0004893265643158603""},""click_count"":{""N"":""2""},""focus_changes"":{""N"":""2""},""mouse_keyboard_ratio"":{""N"":""1.5""},""scroll_count"":{""N"":""0""}}},""mouse"":{""M"":{""mean_speed"":{""N"":""0.8586077541245379""},""direction_changes"":{""N"":""1""},""speed_std"":{""N"":""1.1580738272936169""},""total_distance"":{""N"":""463.70899352000544""},""total_moves"":{""N"":""36""},""max_speed"":{""N"":""4.722292185329869""},""movement_entropy"":{""N"":""4.188055301846008""},""normalized_distance"":{""N"":""0.6109472905401916""},""pause_count"":{""N"":""0""}}},""keyboard"":{""M"":{""interval_std_ms"":{""N"":""439.23157845839125""},""backspace_ratio"":{""N"":""0""},""max_interval_ms"":{""N"":""2248.400000035763""},""mean_interval_ms"":{""N"":""323.3304347810538""},""paste_detected"":{""BOOL"":false},""total_keystrokes"":{""N"":""24""},""min_interval_ms"":{""N"":""64.59999996423721""}}},""environment"":{""M"":{""viewport_height"":{""N"":""690""},""device_pixel_ratio"":{""N"":""1.25""},""viewport_width"":{""N"":""759""},""timezone_offset"":{""N"":""300""}}},""timing"":{""M"":{""session_duration_ms"":{""N"":""8174.5""},""time_to_first_action_ms"":{""N"":""32.69999998807907""},""idle_time_ratio"":{""N"":""0.5685974677350296""}}}}",1.77673E+12,1.77673E+12,FALSE,0.01,completed
cf356512-0587-42ab-a355-049fe624df89,69034722-1b50-4300-984d-6c4b92ff47a3,"{""interaction"":{""M"":{""interaction_rate"":{""N"":""0.0000396463545177021""},""click_count"":{""N"":""1""},""focus_changes"":{""N"":""2""},""mouse_keyboard_ratio"":{""N"":""6.733333333333333""},""scroll_count"":{""N"":""0""}}},""mouse"":{""M"":{""mean_speed"":{""N"":""0.8429001012960632""},""direction_changes"":{""N"":""5""},""speed_std"":{""N"":""1.4165490532788814""},""total_distance"":{""N"":""2078.385522515714""},""total_moves"":{""N"":""101""},""max_speed"":{""N"":""7.139974702632915""},""movement_entropy"":{""N"":""5.347158325463131""},""normalized_distance"":{""N"":""2.010044025643824""},""pause_count"":{""N"":""2""}}},""keyboard"":{""M"":{""interval_std_ms"":{""N"":""156.48467682694397""},""backspace_ratio"":{""N"":""0""},""max_interval_ms"":{""N"":""610""},""mean_interval_ms"":{""N"":""93.78571428571429""},""paste_detected"":{""BOOL"":false},""total_keystrokes"":{""N"":""15""},""min_interval_ms"":{""N"":""3""}}},""environment"":{""M"":{""viewport_height"":{""N"":""892""},""device_pixel_ratio"":{""N"":""1""},""viewport_width"":{""N"":""1034""},""timezone_offset"":{""N"":""300""}}},""timing"":{""M"":{""session_duration_ms"":{""N"":""75669""},""time_to_first_action_ms"":{""N"":""14""},""idle_time_ratio"":{""N"":""0.9627720731078777""}}}}",1.77673E+12,1.77673E+12,FALSE,0.01,completed
7c15140b-e8d3-4416-a451-08a326102dae,8c2ee631-d9e8-45b6-99e0-0b86c395ae64,"{""interaction"":{""M"":{""interaction_rate"":{""N"":""0.00026981959861584437""},""click_count"":{""N"":""3""},""focus_changes"":{""N"":""2""},""mouse_keyboard_ratio"":{""N"":""2.3214285714285716""},""scroll_count"":{""N"":""0""}}},""mouse"":{""M"":{""mean_speed"":{""N"":""0.4558652014116037""},""direction_changes"":{""N"":""0""},""speed_std"":{""N"":""0.3481101364146959""},""total_distance"":{""N"":""479.3463990120264""},""total_moves"":{""N"":""65""},""max_speed"":{""N"":""1.4113244611689677""},""movement_entropy"":{""N"":""5.53935968460508""},""normalized_distance"":{""N"":""0.31207447852345466""},""pause_count"":{""N"":""3""}}},""keyboard"":{""M"":{""interval_std_ms"":{""N"":""603.5713514800814""},""backspace_ratio"":{""N"":""0""},""max_interval_ms"":{""N"":""3311.800000011921""},""mean_interval_ms"":{""N"":""424.28148148236454""},""paste_detected"":{""BOOL"":false},""total_keystrokes"":{""N"":""28""},""min_interval_ms"":{""N"":""54.5""}}},""environment"":{""M"":{""viewport_height"":{""N"":""826""},""device_pixel_ratio"":{""N"":""1.25""},""viewport_width"":{""N"":""1536""},""timezone_offset"":{""N"":""300""}}},""timing"":{""M"":{""session_duration_ms"":{""N"":""18530.900000035763""},""time_to_first_action_ms"":{""N"":""536.3000000119209""},""idle_time_ratio"":{""N"":""0.757621054563387""}}}}",1.77666E+12,1.77666E+12,FALSE,0.01,completed
f99e33c0-53b8-4475-aaba-110e69be74cd,84a2b9c8-7618-4af9-8baa-3845b83077f4,"{""interaction"":{""M"":{""interaction_rate"":{""N"":""0.0002961594048378509""},""click_count"":{""N"":""3""},""focus_changes"":{""N"":""2""},""mouse_keyboard_ratio"":{""N"":""2.409090909090909""},""scroll_count"":{""N"":""0""}}},""mouse"":{""M"":{""mean_speed"":{""N"":""0.7421105939320385""},""direction_changes"":{""N"":""2""},""speed_std"":{""N"":""0.5807418642679296""},""total_distance"":{""N"":""641.4685069821741""},""total_moves"":{""N"":""53""},""max_speed"":{""N"":""2.1029685016335398""},""movement_entropy"":{""N"":""5.196916027445037""},""normalized_distance"":{""N"":""0.4176227258998529""},""pause_count"":{""N"":""2""}}},""keyboard"":{""M"":{""interval_std_ms"":{""N"":""569.1364649891462""},""backspace_ratio"":{""N"":""0""},""max_interval_ms"":{""N"":""3022.899999976158""},""mean_interval_ms"":{""N"":""598.4428571405865""},""paste_detected"":{""BOOL"":false},""total_keystrokes"":{""N"":""22""},""min_interval_ms"":{""N"":""239.0999999642372""}}},""environment"":{""M"":{""viewport_height"":{""N"":""826""},""device_pixel_ratio"":{""N"":""1.25""},""viewport_width"":{""N"":""1536""},""timezone_offset"":{""N"":""300""}}},""timing"":{""M"":{""session_duration_ms"":{""N"":""16882.80000001192""},""time_to_first_action_ms"":{""N"":""3070.099999964237""},""idle_time_ratio"":{""N"":""0.8386938185567795""}}}}",1.77661E+12,1.77661E+12,FALSE,0.01,completed
aae50044-523d-4356-a10b-b3f7b4735932,9785f5f9-db87-4022-a3cb-49cd8bd20db2,"{""interaction"":{""M"":{""interaction_rate"":{""N"":""0.00033779903659741966""},""click_count"":{""N"":""3""},""focus_changes"":{""N"":""2""},""mouse_keyboard_ratio"":{""N"":""1.3870967741935485""},""scroll_count"":{""N"":""0""}}},""mouse"":{""M"":{""mean_speed"":{""N"":""0.429418180511371""},""direction_changes"":{""N"":""3""},""speed_std"":{""N"":""0.40115626690144374""},""total_distance"":{""N"":""296.43234886466144""},""total_moves"":{""N"":""43""},""max_speed"":{""N"":""2.086791575368921""},""movement_entropy"":{""N"":""4.845090257897529""},""normalized_distance"":{""N"":""0.19298981045876396""},""pause_count"":{""N"":""2""}}},""keyboard"":{""M"":{""interval_std_ms"":{""N"":""375.58860568179745""},""backspace_ratio"":{""N"":""0""},""max_interval_ms"":{""N"":""2024.5999999642372""},""mean_interval_ms"":{""N"":""373.1166666666667""},""paste_detected"":{""BOOL"":false},""total_keystrokes"":{""N"":""31""},""min_interval_ms"":{""N"":""88.30000001192093""}}},""environment"":{""M"":{""viewport_height"":{""N"":""826""},""device_pixel_ratio"":{""N"":""1.25""},""viewport_width"":{""N"":""1536""},""timezone_offset"":{""N"":""300""}}},""timing"":{""M"":{""session_duration_ms"":{""N"":""14801.699999988079""},""time_to_first_action_ms"":{""N"":""178.30000001192093""},""idle_time_ratio"":{""N"":""0.698994034470382""}}}}",1.77672E+12,1.77672E+12,FALSE,0.01,completed
0c2f5a4e-6ccc-401b-b6e8-d655f7c717be,9c537f2a-bc50-4542-974f-895cce40503c,"{""interaction"":{""M"":{""interaction_rate"":{""N"":""0.0007709803014521168""},""click_count"":{""N"":""4""},""focus_changes"":{""N"":""2""},""mouse_keyboard_ratio"":{""N"":""2.6818181818181817""},""scroll_count"":{""N"":""0""}}},""mouse"":{""M"":{""mean_speed"":{""N"":""0.6545734932928878""},""direction_changes"":{""N"":""0""},""speed_std"":{""N"":""0.6667530076964471""},""total_distance"":{""N"":""648.5915477052455""},""total_moves"":{""N"":""59""},""max_speed"":{""N"":""3.005780344749613""},""movement_entropy"":{""N"":""5.163480722616347""},""normalized_distance"":{""N"":""0.4222601222039359""},""pause_count"":{""N"":""3""}}},""keyboard"":{""M"":{""interval_std_ms"":{""N"":""249.27267559987362""},""backspace_ratio"":{""N"":""0""},""max_interval_ms"":{""N"":""1263.3999999761581""},""mean_interval_ms"":{""N"":""219.7285714291391""},""paste_detected"":{""BOOL"":false},""total_keystrokes"":{""N"":""22""},""min_interval_ms"":{""N"":""70.89999997615814""}}},""environment"":{""M"":{""viewport_height"":{""N"":""826""},""device_pixel_ratio"":{""N"":""1.25""},""viewport_width"":{""N"":""1536""},""timezone_offset"":{""N"":""300""}}},""timing"":{""M"":{""session_duration_ms"":{""N"":""7782.300000011921""},""time_to_first_action_ms"":{""N"":""1291""},""idle_time_ratio"":{""N"":""0.3911183069358497""}}}}",1.77666E+12,1.77666E+12,FALSE,0.01,completed
d53c26b5-c9a0-429d-bd52-aa2db706fa17,6f805238-f2dd-4705-9c9b-2bdd09f5a6ec,"{""interaction"":{""M"":{""interaction_rate"":{""N"":""0.0031722869016273364""},""click_count"":{""N"":""5""},""focus_changes"":{""N"":""5""},""mouse_keyboard_ratio"":{""N"":""49.5""},""scroll_count"":{""N"":""0""}}},""mouse"":{""M"":{""mean_speed"":{""N"":""0.4846360518921664""},""direction_changes"":{""N"":""1""},""speed_std"":{""N"":""0.4700015247830329""},""total_distance"":{""N"":""637.6767429492855""},""total_moves"":{""N"":""99""},""max_speed"":{""N"":""2.1245409380343947""},""movement_entropy"":{""N"":""6.0170950276118615""},""normalized_distance"":{""N"":""0.46716244904709564""},""pause_count"":{""N"":""2""}}},""keyboard"":{""M"":{""interval_std_ms"":{""N"":""0""},""backspace_ratio"":{""N"":""0""},""max_interval_ms"":{""N"":""2.6000000000931323""},""mean_interval_ms"":{""N"":""2.6000000000931323""},""paste_detected"":{""BOOL"":false},""total_keystrokes"":{""N"":""2""},""min_interval_ms"":{""N"":""2.6000000000931323""}}},""environment"":{""M"":{""viewport_height"":{""N"":""825""},""device_pixel_ratio"":{""N"":""1""},""viewport_width"":{""N"":""1365""},""timezone_offset"":{""N"":""300""}}},""timing"":{""M"":{""session_duration_ms"":{""N"":""3152.3000000000466""},""time_to_first_action_ms"":{""N"":""9.599999999976717""},""idle_time_ratio"":{""N"":""0.24166481616598526""}}}}",1.77673E+12,1.77673E+12,FALSE,0.01,completed
f13ba3e5-95c2-429d-bf98-b2e854fb8f65,727baebf-db75-40a4-a0ff-8c0ca2329688,"{""interaction"":{""M"":{""interaction_rate"":{""N"":""0.0004661005099139659""},""click_count"":{""N"":""2""},""focus_changes"":{""N"":""3""},""mouse_keyboard_ratio"":{""N"":""3.25""},""scroll_count"":{""N"":""0""}}},""mouse"":{""M"":{""mean_speed"":{""N"":""0.6471035025473071""},""direction_changes"":{""N"":""1""},""speed_std"":{""N"":""0.8143435624588953""},""total_distance"":{""N"":""541.44693704981""},""total_moves"":{""N"":""65""},""max_speed"":{""N"":""3.538825491657588""},""movement_entropy"":{""N"":""5.092116295321327""},""normalized_distance"":{""N"":""0.39666442274711355""},""pause_count"":{""N"":""2""}}},""keyboard"":{""M"":{""interval_std_ms"":{""N"":""331.5653930395849""},""backspace_ratio"":{""N"":""0""},""max_interval_ms"":{""N"":""1395.8000000000466""},""mean_interval_ms"":{""N"":""405.44736842105266""},""paste_detected"":{""BOOL"":false},""total_keystrokes"":{""N"":""20""},""min_interval_ms"":{""N"":""128.10000000009313""}}},""environment"":{""M"":{""viewport_height"":{""N"":""825""},""device_pixel_ratio"":{""N"":""1""},""viewport_width"":{""N"":""1365""},""timezone_offset"":{""N"":""300""}}},""timing"":{""M"":{""session_duration_ms"":{""N"":""10727.299999999814""},""time_to_first_action_ms"":{""N"":""249.5""},""idle_time_ratio"":{""N"":""0.6525966459407506""}}}}",1.77673E+12,1.77673E+12,FALSE,0.01,completed
c321f437-321d-48d5-a02a-27192573815e,bccabc8e-8625-4b86-acf4-fe1149a77208,"{""interaction"":{""M"":{""interaction_rate"":{""N"":""0.000021526362618753764""},""click_count"":{""N"":""1""},""focus_changes"":{""N"":""2""},""mouse_keyboard_ratio"":{""N"":""3.53125""},""scroll_count"":{""N"":""0""}}},""mouse"":{""M"":{""mean_speed"":{""N"":""0.5018970333987998""},""direction_changes"":{""N"":""6""},""speed_std"":{""N"":""0.7780065673186656""},""total_distance"":{""N"":""1239.675819480762""},""total_moves"":{""N"":""113""},""max_speed"":{""N"":""3.7547007574209927""},""movement_entropy"":{""N"":""5.6167116970544875""},""normalized_distance"":{""N"":""1.4023482120823099""},""pause_count"":{""N"":""3""}}},""keyboard"":{""M"":{""interval_std_ms"":{""N"":""451.49198611666634""},""backspace_ratio"":{""N"":""0""},""max_interval_ms"":{""N"":""1895.9999999999854""},""mean_interval_ms"":{""N"":""486.2258064516134""},""paste_detected"":{""BOOL"":false},""total_keystrokes"":{""N"":""32""},""min_interval_ms"":{""N"":""63""}}},""environment"":{""M"":{""viewport_height"":{""N"":""892""},""device_pixel_ratio"":{""N"":""1""},""viewport_width"":{""N"":""884""},""timezone_offset"":{""N"":""300""}}},""timing"":{""M"":{""session_duration_ms"":{""N"":""139364.00000000003""},""time_to_first_action_ms"":{""N"":""5""},""idle_time_ratio"":{""N"":""0.9659309434287187""}}}}",1.77657E+12,1.77657E+12,FALSE,0.01,completed
